available_dl_prbs,available_ul_prbs,ue_id,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples
100,100,75,33180584,494416,356008,9891,278,0,39,0,406432,15,0,0,40,39.5014,22.2692,78,27.8662,553
100,100,75,33180584,507572,356524,10309,362,0,43,0,465272,15,0,0,40,39.4464,22.73,100,27.8927,727
100,100,75,33179778,496860,356324,10065,452,1,51,0,641168,15,0,0,40,39.1099,22.787,108,27.8573,932
100,100,75,33220442,499928,355904,10197,541,0,60,0,731000,15,0,0,40,39.619,22.8142,113,27.906,1064
100,100,75,33276712,480168,356664,9694,630,1,76,0,786616,15,0,0,40,39.8049,22.5939,165,27.8814,1248
100,100,75,33180584,468832,356504,9531,712,2,89,0,860384,15,0,0,40,39.6479,22.4121,182,27.8823,1436
100,100,75,33181390,485628,356420,9822,75,0,8,0,101352,15,0,0,40,39.3319,22.625,16,27.953,149
100,100,75,33179778,460616,356228,9278,161,0,16,0,210784,15,0,0,40,39.5733,22.8824,34,27.9385,325
100,100,75,33180584,497276,356432,9996,250,0,31,0,322008,15,0,0,40,39.5833,22.5616,73,27.8798,516
100,100,75,33181390,498264,355924,10106,340,0,54,0,435112,15,0,0,40,39.983,22.2577,97,27.8574,673
100,100,75,33227146,485056,356200,9834,419,0,47,0,583648,15,0,0,40,39.4852,22.5263,95,27.9139,825
100,100,75,33269202,478504,356196,9639,512,0,56,0,638024,15,0,0,40,39.6042,22.7822,101,27.8855,1022
100,100,75,33181390,474968,356232,9533,592,1,71,0,734296,15,0,0,40,39.8456,22.5548,155,27.8794,1211
100,100,75,33179778,461656,356556,9272,683,0,79,0,870632,15,0,0,40,39.5641,22.6319,163,27.9139,1348
100,100,75,33180584,449436,356336,8981,47,0,7,0,43784,15,0,0,40,40.0526,22.8571,21,27.8163,98
100,100,75,33181390,444132,356644,8824,131,0,15,0,171640,15,0,0,40,39.3867,22.6765,34,27.886,272
100,100,75,33180584,464672,356320,9383,220,0,30,0,303704,15,0,0,40,39.3741,22.4576,59,27.917,434
100,100,75,33219636,459420,356112,9086,303,0,36,0,369824,15,0,0,40,39.5881,22.8442,77,27.8828,606
100,100,75,33276712,463580,356460,9449,394,1,46,0,478680,15,0,0,40,39.2819,22.4831,89,27.8616,809
100,100,75,33180584,467844,356520,9346,478,1,49,0,590552,15,0,0,40,39.4604,22.8485,99,27.9316,935
100,100,75,33181390,462540,356452,9192,563,1,66,0,715592,15,0,0,40,39.6298,22.5118,127,27.9037,1132
100,100,75,33180584,464100,356500,9234,654,1,76,0,814376,15,0,0,40,39.5018,22.6667,165,27.8735,1336
100,100,75,33180584,436280,356084,8723,195,0,33,0,216088,15,0,0,40,40.0744,21.9259,54,27.8168,393
100,100,75,33315764,463840,356452,9248,281,0,38,0,339320,15,0,0,40,39.6257,22.6,75,27.8983,541
100,100,75,33180584,466336,356580,9166,369,1,55,0,410944,15,0,0,40,40.068,22.3293,82,27.8507,737
100,100,75,33181390,446784,356196,9041,447,0,50,0,598200,15,0,0,40,39.4338,22.6078,102,27.8968,911
100,100,75,33179778,471952,356328,9451,537,0,65,0,631056,15,0,0,40,39.5731,22.374,131,27.9198,1072
100,100,75,33181390,481624,356100,9748,621,0,76,0,870880,15,0,0,40,39.6062,22.4314,153,27.9153,1228
100,100,75,33179778,471744,356120,9438,707,0,83,0,899648,15,0,0,40,39.2557,22.6438,146,27.9048,1429
100,100,75,33181390,498628,355928,9963,74,0,8,0,111136,15,0,0,40,38.8981,22.8333,18,27.9521,146
100,100,75,33315764,482144,356320,9798,165,0,25,0,213616,15,0,0,40,40.0468,22.2857,49,27.8687,320
100,100,75,33181280,465140,356504,9435,249,0,29,0,326360,15,0,0,40,39.5678,22.5254,59,27.872,500
100,100,75,33180694,483912,356316,9677,332,0,39,0,436984,15,0,0,40,39.4095,22.6235,85,27.8987,681
100,100,75,33179778,487760,356548,9854,419,1,43,0,620368,15,0,0,40,39.3853,22.7674,86,27.9354,821
100,100,75,33180584,481104,356192,9704,506,0,62,0,597520,15,0,0,40,39.708,22.6212,132,27.8719,1030
100,100,75,33181390,489580,356240,9838,598,1,64,0,848624,15,0,0,40,39.1165,22.8455,123,27.871,1217
100,100,75,33180584,470808,355944,9387,680,0,83,0,833280,15,0,0,40,39.4124,22.4036,166,27.9016,1341
100,100,75,33180584,480272,356584,9762,134,0,14,0,167992,15,0,0,40,39.7465,22.6296,27,27.9033,269
100,100,75,33180584,457392,356476,9207,217,0,22,0,286808,15,0,0,40,39.2273,22.8261,46,27.9531,426
100,100,75,33180584,459576,356320,9235,308,0,37,0,368752,15,0,0,40,39.837,22.6418,67,27.878,615
100,100,75,33181390,447824,356052,8993,392,0,48,0,429880,15,0,0,40,39.7562,22.4375,96,27.8792,803
100,100,75,33180584,457860,356444,9163,480,1,69,0,607960,15,0,0,40,39.6839,22.1958,143,27.8882,957
100,100,75,32908775,459888,353088,9306,542,0,67,0,653056,15,0,0,40,39.7057,22.3769,130,27.8662,1061
