available_dl_prbs,available_ul_prbs,ue_id,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples
100,100,70,13326628,80496,142128,1901,75,0,14,0,49840,15,0,0,40,36.8175,21.6522,23,27.9161,155
100,100,70,13190642,80808,143092,1920,120,0,18,0,65840,15,0,0,40,36.736,21.8182,33,27.8719,242
100,100,70,13326628,78936,143100,1892,158,0,27,0,91944,15,0,0,40,36.7028,21.7843,51,27.902,306
100,100,70,13326628,79872,142032,1884,181,1,31,0,107768,15,0,0,40,36.2077,21.0615,65,27.9123,365
100,100,70,13190642,80392,142996,1905,225,0,37,0,132168,15,0,0,40,36.7005,21.4595,74,27.8886,449
100,100,70,13326628,79144,143100,1903,257,0,41,0,150952,15,0,0,40,36.8366,21.7375,80,27.8919,509
100,100,70,13190642,80808,143196,1956,45,0,6,0,23024,15,0,0,40,37.091,21.7,10,27.8472,72
100,100,70,13326628,78884,143120,1913,69,0,13,0,42616,15,0,0,40,35.9737,21.3793,29,27.8851,148
100,100,70,13190642,79820,141932,1885,105,0,17,0,60456,15,0,0,40,36.6113,21.5143,35,27.8804,209
100,100,70,13326628,161564,143000,3434,146,0,22,0,199216,15,0,0,40,37.5307,22.6591,44,27.8645,273
100,100,70,13326628,129532,143508,2915,175,1,28,0,99472,15,0,0,40,36.4737,21.7581,62,27.8843,363
100,100,70,13190642,80600,141632,1932,210,0,35,0,124968,15,0,0,40,36.5736,21.3418,79,27.8854,419
100,100,70,13326628,79352,143264,1952,245,0,42,0,143424,15,0,0,40,36.2611,21.5233,86,27.8875,480
100,100,70,13326628,80444,143132,1907,277,1,42,0,157200,15,0,0,40,36.9304,21.6552,87,27.8975,566
100,100,70,13326628,79404,143092,1947,60,0,10,0,37520,15,0,0,40,36.9164,21.2,15,27.9,120
100,100,70,13326628,79508,142736,1959,94,0,17,0,61608,15,0,0,40,36.2904,21.4865,37,27.9015,203
100,100,70,13190642,79976,142088,1935,131,0,21,0,74824,15,0,0,40,36.8449,21.4048,42,27.8577,246
100,100,70,13326628,79820,143200,1917,165,0,26,0,90416,15,0,0,40,36.532,21.3182,44,27.8739,333
100,100,70,13326628,79092,142632,1945,198,0,36,0,123424,15,0,0,40,36.4455,21.6286,70,27.9017,407
100,100,70,13190642,79664,142192,1931,230,0,39,0,136264,15,0,0,40,36.6187,21.2338,77,27.8797,449
100,100,70,13326628,78832,143304,1931,271,1,44,0,153264,15,0,0,40,36.5699,21.4286,84,27.9006,543
100,100,70,13326628,79976,142440,1922,15,0,2,0,7888,15,0,0,40,37.1251,22,6,27.8571,28
100,100,70,13190642,79664,142296,1883,45,0,7,0,27352,15,0,0,40,36.9777,21.2941,17,27.8764,89
100,100,70,13326628,79196,143236,1963,90,0,13,0,47880,15,0,0,40,36.9957,21.4583,24,27.8852,183
100,100,70,13326628,79976,142332,1974,114,0,23,0,76936,15,0,0,40,36.2831,21.102,49,27.905,221
